default,account_check_status,duration_in_month,credit_history,purpose,credit_amount,savings,present_emp_since,installment_as_income_perc,personal_status_sex,other_debtors,present_res_since,property,age,other_installment_plans,housing,credits_this_bank,job,people_under_maintenance,telephone,foreign_worker
0,>= 200 DM / salary assignments for at least 1 year,5.811474891494886,existing credits paid back duly till now,car (new),1592.997417134487,unknown/ no savings account,4 <= ... < 7 years,1.3880127823364048,male : married/widowed,none,0.2946137707303602,real estate,49.302950049294715,none,own,-0.3975268376296317,skilled employee / official,1.9337478812759799,none,yes
1,< 0 DM,44.484543217286735,existing credits paid back duly till now,car (new),4608.367172419076,... < 100 DM,1 <= ... < 4 years,0.21265503126765672,female : divorced/separated/married,none,4.519083531143076,"if not A121/A122 : car or other, not in attribute 6",21.902816710344815,bank,rent,3.5772222385304415,skilled employee / official,1.030711620768587,none,yes
0,>= 200 DM / salary assignments for at least 1 year,9.065909509218018,existing credits paid back duly till now,car (used),1183.9380469908886,... < 100 DM,4 <= ... < 7 years,4.885187241799585,female : divorced/separated/married,co-applicant,2.5164923739944536,unknown / no property,25.495927492695415,none,own,3.644458631120713,unskilled - resident,3.4530694912131907,none,yes
0,no checking account,16.258494224056598,existing credits paid back duly till now,radio/television,3449.089745624909,... < 100 DM,1 <= ... < 4 years,4.984593823876073,male : single,none,3.9702451177391618,if not A121 : building society savings agreement/ life insurance,35.444264485098905,none,own,3.1099121894385875,management/ self-employed/ highly qualified employee/ officer,5.102354265784522,none,yes
0,no checking account,21.425154837451938,existing credits paid back duly till now,domestic appliances,1258.135973252102,unknown/ no savings account,.. >= 7 years,2.758962758702677,male : single,none,1.673913352120381,real estate,24.946088327129587,none,rent,1.2810819898360806,skilled employee / official,3.510764921815521,none,yes
0,< 0 DM,9.806428843090721,critical account/ other credits existing (not at this bank),radio/television,716.1757012430861,... < 100 DM,4 <= ... < 7 years,0.8356659677461642,male : single,co-applicant,2.3123800429505534,if not A121 : building society savings agreement/ life insurance,52.4306875865775,bank,own,9.48251815395357,management/ self-employed/ highly qualified employee/ officer,-0.7061799944703153,"yes, registered under the customers name ",yes
0,< 0 DM,9.673827056642628,critical account/ other credits existing (not at this bank),car (new),1200.38460628045,... < 100 DM,1 <= ... < 4 years,2.5107532871228737,male : single,none,-1.6997348245914323,"if not A121/A122 : car or other, not in attribute 6",36.00162626709222,none,own,3.109067393084164,management/ self-employed/ highly qualified employee/ officer,0.009502759612688538,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,29.810134338480815,critical account/ other credits existing (not at this bank),domestic appliances,1924.6568709795672,.. >= 1000 DM ,.. >= 7 years,1.8905911263014574,female : divorced/separated/married,none,3.744697359923537,"if not A121/A122 : car or other, not in attribute 6",24.745358148166243,none,for free,1.649755248813653,skilled employee / official,4.627472140629438,none,yes
1,0 <= ... < 200 DM,15.656866742349317,existing credits paid back duly till now,car (new),429.8812335293888,... < 100 DM,.. >= 7 years,5.331344179767639,male : single,none,4.371669155037831,if not A121 : building society savings agreement/ life insurance,24.931320336690696,none,own,-0.7518488281634703,management/ self-employed/ highly qualified employee/ officer,1.482279384000044,none,yes
0,0 <= ... < 200 DM,5.263502086423939,existing credits paid back duly till now,car (used),667.9345984716855,... < 100 DM,4 <= ... < 7 years,0.926836050260686,male : married/widowed,none,6.298753681915636,if not A121 : building society savings agreement/ life insurance,38.46457834590505,none,rent,1.805881748251718,skilled employee / official,0.46474587020784286,none,yes
0,0 <= ... < 200 DM,12.68311110188102,existing credits paid back duly till now,radio/television,2254.0335853142783,... < 100 DM,.. >= 7 years,0.8309602369770531,female : divorced/separated/married,none,1.910534131624264,"if not A121/A122 : car or other, not in attribute 6",45.13314603043698,none,rent,3.852653953800068,management/ self-employed/ highly qualified employee/ officer,2.4366959226616745,none,yes
1,0 <= ... < 200 DM,33.457395288811185,existing credits paid back duly till now,car (new),2148.4061780214065,... < 100 DM,.. >= 7 years,5.3502893197897965,male : single,none,-0.8103287213539208,"if not A121/A122 : car or other, not in attribute 6",24.964772474664905,none,own,4.4190692312525375,skilled employee / official,3.0145981347162247,none,yes
0,no checking account,22.026285843143526,existing credits paid back duly till now,radio/television,4151.603941485038,... < 100 DM,unemployed,-2.7625346802438413,female : divorced/separated/married,guarantor,4.932259362008212,if not A121 : building society savings agreement/ life insurance,31.326979595249853,none,own,4.956658200880458,skilled employee / official,-0.14289914185652886,"yes, registered under the customers name ",yes
0,no checking account,8.50944430811578,critical account/ other credits existing (not at this bank),car (new),2028.549216955984,100 <= ... < 500 DM,1 <= ... < 4 years,4.0675723358777995,female : divorced/separated/married,none,0.25925878067778596,if not A121 : building society savings agreement/ life insurance,22.41893110055416,bank,own,2.570384613459239,skilled employee / official,1.438879917239863,none,yes
0,no checking account,61.55467515212349,all credits at this bank paid back duly,domestic appliances,7416.7430305397265,... < 100 DM,1 <= ... < 4 years,-1.3649011444128747,male : married/widowed,guarantor,1.6840069148420422,real estate,28.962145597383667,bank,own,-1.511320412591144,unemployed/ unskilled - non-resident,2.853120138434117,none,yes
0,no checking account,24.86953214893324,critical account/ other credits existing (not at this bank),domestic appliances,2685.548989407731,.. >= 1000 DM ,... < 1 year ,4.663990986913869,female : divorced/separated/married,none,0.7050811430409616,real estate,31.52515614187578,none,own,2.97432363565134,management/ self-employed/ highly qualified employee/ officer,-1.3205742919197063,"yes, registered under the customers name ",yes
1,< 0 DM,11.247687857539802,critical account/ other credits existing (not at this bank),car (new),2148.9229234763134,unknown/ no savings account,... < 1 year ,4.4933662992214884,female : divorced/separated/married,co-applicant,4.288603420467381,unknown / no property,31.23514839386631,bank,for free,-1.4828047561059954,skilled employee / official,1.0246909148522796,"yes, registered under the customers name ",yes
0,no checking account,14.732354070967919,critical account/ other credits existing (not at this bank),domestic appliances,3815.479296083862,.. >= 1000 DM ,1 <= ... < 4 years,3.16917278292769,male : single,none,2.246870351633606,real estate,26.02227313271827,none,own,-1.974942386761517,unskilled - resident,-1.2287793061014307,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,8.250208383260036,existing credits paid back duly till now,car (new),1153.0355350425941,... < 100 DM,... < 1 year ,5.101848761787081,male : single,none,3.325140491787651,real estate,56.261089324352504,none,rent,3.4783173691544773,management/ self-employed/ highly qualified employee/ officer,-0.9671609938536219,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,11.523652512050669,existing credits paid back duly till now,domestic appliances,1658.998672664949,... < 100 DM,.. >= 7 years,-2.754580983459962,female : divorced/separated/married,none,2.2148974053946326,if not A121 : building society savings agreement/ life insurance,27.58362553485262,none,own,2.046398894539501,skilled employee / official,-0.1262001549606082,none,yes
0,< 0 DM,23.467225019982088,existing credits paid back duly till now,car (new),1603.1948268259155,... < 100 DM,.. >= 7 years,2.4304415056880173,female : divorced/separated/married,none,1.8156353458260837,real estate,57.238174169702056,stores,own,2.8067541969616094,skilled employee / official,1.9542390757589407,"yes, registered under the customers name ",yes
0,>= 200 DM / salary assignments for at least 1 year,18.464339779252512,existing credits paid back duly till now,radio/television,5303.591556019488,.. >= 1000 DM ,... < 1 year ,2.27641025870656,male : single,none,4.6610390571751905,real estate,35.06642162391296,none,own,3.994272480772188,skilled employee / official,0.35595474272373073,none,yes
0,no checking account,10.889345562361967,critical account/ other credits existing (not at this bank),business,2747.1056846853403,... < 100 DM,.. >= 7 years,1.6100402277604262,male : married/widowed,none,7.223820954934981,"if not A121/A122 : car or other, not in attribute 6",58.73555104105236,none,for free,4.063171971485497,skilled employee / official,-0.29683624993681224,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,10.943077045090279,critical account/ other credits existing (not at this bank),car (used),1230.9008823248969,.. >= 1000 DM ,4 <= ... < 7 years,3.955221459513541,male : single,none,3.019075678612579,if not A121 : building society savings agreement/ life insurance,30.657702409738658,none,own,0.0306948300152472,skilled employee / official,2.1031091266499184,none,yes
1,< 0 DM,17.025431635639656,critical account/ other credits existing (not at this bank),(vacation - does not exist?),801.7690022414022,unknown/ no savings account,.. >= 7 years,5.57873311133941,male : divorced/separated,co-applicant,3.790285638063451,"if not A121/A122 : car or other, not in attribute 6",36.04479541333364,none,own,0.7900466306306673,skilled employee / official,-0.2939254565328593,none,yes
0,no checking account,36.31085865533693,existing credits paid back duly till now,repairs,6302.327885770308,... < 100 DM,4 <= ... < 7 years,5.216903472859358,male : single,none,-1.4988707720771108,unknown / no property,34.40132707135005,stores,own,-1.0142335712689756,unskilled - resident,1.8576064356678201,none,yes
0,< 0 DM,24.70351281679841,existing credits paid back duly till now,car (new),1534.3241630691634,... < 100 DM,unemployed,3.5714501148910696,male : single,none,2.9221415990303186,"if not A121/A122 : car or other, not in attribute 6",38.68529439838961,bank,own,-3.0067382588003913,management/ self-employed/ highly qualified employee/ officer,3.26277352391662,none,yes
1,no checking account,14.106310695155734,existing credits paid back duly till now,radio/television,8979.300498011156,100 <= ... < 500 DM,... < 1 year ,-2.692674022240961,male : married/widowed,none,3.373915428147589,real estate,47.315938105131096,none,own,2.4812854196861482,skilled employee / official,0.8415919180239768,"yes, registered under the customers name ",yes
0,< 0 DM,24.00016878618283,critical account/ other credits existing (not at this bank),business,1000.1871093898111,500 <= ... < 1000 DM ,... < 1 year ,3.0890375022903656,male : single,none,0.3630047951792301,unknown / no property,24.63177413576567,none,own,0.4937512124180825,skilled employee / official,0.5947020133995834,"yes, registered under the customers name ",yes
0,no checking account,16.556883932914307,existing credits paid back duly till now,car (new),2665.073931307835,unknown/ no savings account,1 <= ... < 4 years,4.83273629627791,male : single,none,5.162900939257064,unknown / no property,29.457501680175195,none,own,2.744997004286107,management/ self-employed/ highly qualified employee/ officer,1.746880706431139,none,yes
0,< 0 DM,12.632988523346617,existing credits paid back duly till now,domestic appliances,1404.8986896024726,unknown/ no savings account,... < 1 year ,0.8191054948990448,female : divorced/separated/married,none,3.347512636752344,real estate,34.83458635542637,none,own,3.2166951557600774,unskilled - resident,-3.0569388376630897,none,yes
0,0 <= ... < 200 DM,47.80542680317302,existing credits paid back duly till now,(vacation - does not exist?),12168.250110620302,... < 100 DM,4 <= ... < 7 years,5.262549460243153,female : divorced/separated/married,none,3.6450450258128253,real estate,36.78919884274108,bank,own,-0.23863464924639533,skilled employee / official,2.073634913195735,"yes, registered under the customers name ",yes
1,no checking account,52.18633661786119,critical account/ other credits existing (not at this bank),radio/television,3060.7461046368685,... < 100 DM,1 <= ... < 4 years,5.816786594534609,male : divorced/separated,none,3.2456142504218577,"if not A121/A122 : car or other, not in attribute 6",31.68823282678854,bank,own,3.180622189110598,unskilled - resident,7.203771607489727,none,yes
1,0 <= ... < 200 DM,33.14670980495048,critical account/ other credits existing (not at this bank),radio/television,11996.752798621483,... < 100 DM,1 <= ... < 4 years,1.253733952591685,male : divorced/separated,none,-2.833631743530153,unknown / no property,34.787449998628794,none,rent,-0.3223134572272832,unskilled - resident,0.7546475577705593,none,no
0,< 0 DM,9.771693105113002,critical account/ other credits existing (not at this bank),(vacation - does not exist?),2697.046710632229,... < 100 DM,.. >= 7 years,-5.127559732624792,female : divorced/separated/married,none,-0.26397288015392206,if not A121 : building society savings agreement/ life insurance,31.226206898697495,none,own,-2.691757749253648,skilled employee / official,1.7617499325673385,"yes, registered under the customers name ",yes
0,no checking account,16.473885580610464,critical account/ other credits existing (not at this bank),car (used),2402.800501101762,500 <= ... < 1000 DM ,1 <= ... < 4 years,-0.5561767254236067,male : single,none,3.9221869722404326,real estate,27.53236793370057,none,rent,2.2466188088849166,unskilled - resident,2.4872140001993666,"yes, registered under the customers name ",yes
0,< 0 DM,9.775177056033165,existing credits paid back duly till now,car (new),1265.240140618272,... < 100 DM,1 <= ... < 4 years,5.772378317112164,male : married/widowed,none,-0.2199012937599436,"if not A121/A122 : car or other, not in attribute 6",48.52100272882651,none,own,0.05825224056847855,skilled employee / official,4.290665336395924,none,yes
1,< 0 DM,8.38228590617773,critical account/ other credits existing (not at this bank),domestic appliances,4611.7273963006855,... < 100 DM,1 <= ... < 4 years,-0.09307558605675603,male : single,none,2.467369300768589,unknown / no property,31.243429565271587,none,own,0.11982197882573653,management/ self-employed/ highly qualified employee/ officer,2.94993568886827,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,24.525498450294275,delay in paying off in the past,domestic appliances,1900.5639417437912,500 <= ... < 1000 DM ,4 <= ... < 7 years,0.03171355374200813,male : divorced/separated,none,3.2005598874204724,unknown / no property,27.083081788609473,none,rent,4.950686235691051,unskilled - resident,-3.311213757167101,none,yes
0,< 0 DM,15.960286806783222,existing credits paid back duly till now,(vacation - does not exist?),3370.387237143713,... < 100 DM,.. >= 7 years,5.470494776620544,female : divorced/separated/married,guarantor,7.487243734583131,if not A121 : building society savings agreement/ life insurance,25.816897688492713,none,own,-1.0517139654653436,management/ self-employed/ highly qualified employee/ officer,2.126797675325494,"yes, registered under the customers name ",yes
0,>= 200 DM / salary assignments for at least 1 year,8.510828026051614,existing credits paid back duly till now,domestic appliances,1569.658769180409,... < 100 DM,.. >= 7 years,4.026711183087346,male : single,none,3.537207530992738,if not A121 : building society savings agreement/ life insurance,44.921584165008674,bank,for free,1.7657422707429422,skilled employee / official,6.1438602904833495,none,yes
0,no checking account,19.85487696311636,existing credits paid back duly till now,car (used),1440.9717948102693,... < 100 DM,unemployed,6.209880977915451,female : divorced/separated/married,none,2.885658945893801,if not A121 : building society savings agreement/ life insurance,50.59571840055854,none,own,-0.989614474289503,management/ self-employed/ highly qualified employee/ officer,2.24488209351893,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,15.908840676428726,critical account/ other credits existing (not at this bank),domestic appliances,1521.5916773104395,... < 100 DM,unemployed,4.553917350438731,female : divorced/separated/married,none,6.609027394231102,"if not A121/A122 : car or other, not in attribute 6",62.07251012440493,none,own,2.816522818534649,skilled employee / official,-1.309203826543499,"yes, registered under the customers name ",yes
0,< 0 DM,21.779138631171044,existing credits paid back duly till now,radio/television,3878.1209368962345,... < 100 DM,1 <= ... < 4 years,4.917118272424338,female : divorced/separated/married,none,0.5189683589977607,"if not A121/A122 : car or other, not in attribute 6",36.179318537096776,none,own,1.5968624723501317,management/ self-employed/ highly qualified employee/ officer,1.563659248837228,"yes, registered under the customers name ",yes
0,< 0 DM,46.0569503851001,existing credits paid back duly till now,radio/television,10722.500892600521,100 <= ... < 500 DM,.. >= 7 years,1.7260184954290332,male : single,none,3.018199607468011,if not A121 : building society savings agreement/ life insurance,38.38463031223562,none,own,1.7586886983612273,unskilled - resident,-1.561374502682134,"yes, registered under the customers name ",yes
0,no checking account,48.52743440871304,existing credits paid back duly till now,car (new),4785.347207793363,unknown/ no savings account,1 <= ... < 4 years,5.394976623842,male : divorced/separated,none,0.28224550815396876,"if not A121/A122 : car or other, not in attribute 6",24.571737815599896,none,own,-0.8897792352045197,skilled employee / official,4.465607378537719,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,48.104933596712485,critical account/ other credits existing (not at this bank),domestic appliances,7581.953532578299,... < 100 DM,4 <= ... < 7 years,6.554860897112197,male : single,none,6.146515663578315,"if not A121/A122 : car or other, not in attribute 6",29.639861691943178,none,own,-0.5311758265766469,unskilled - resident,-0.911765176055851,"yes, registered under the customers name ",yes
0,no checking account,11.41565762839289,existing credits paid back duly till now,radio/television,1096.0070188208026,unknown/ no savings account,... < 1 year ,5.942012671918376,male : married/widowed,none,3.1877327090580287,"if not A121/A122 : car or other, not in attribute 6",48.739211522160936,stores,own,3.854501014691772,unskilled - resident,1.148487269384046,"yes, registered under the customers name ",yes
1,< 0 DM,23.793023463868078,critical account/ other credits existing (not at this bank),domestic appliances,1025.6483992395918,unknown/ no savings account,... < 1 year ,0.8393213643089301,male : single,none,1.9429915181174606,real estate,48.82769477162448,none,own,4.541595443455126,skilled employee / official,-0.7155600039836953,none,yes
0,0 <= ... < 200 DM,11.496045243586229,existing credits paid back duly till now,radio/television,1076.3394130902857,... < 100 DM,.. >= 7 years,2.8933230305578066,male : single,none,1.565712773847372,if not A121 : building society savings agreement/ life insurance,25.116288435414262,none,own,1.9606156344483743,skilled employee / official,-0.09289611509598195,"yes, registered under the customers name ",yes
1,no checking account,36.30512502420494,existing credits paid back duly till now,car (new),9397.12189217979,unknown/ no savings account,... < 1 year ,3.2829615362064355,male : divorced/separated,none,4.55468835944043,unknown / no property,24.852282138928228,none,own,-0.7948414415428655,unskilled - resident,3.97230129172099,none,yes
0,0 <= ... < 200 DM,26.942983945986313,existing credits paid back duly till now,(vacation - does not exist?),6418.2108542962615,... < 100 DM,... < 1 year ,4.405401613072292,female : divorced/separated/married,none,3.0105031389485757,unknown / no property,42.26860363823647,none,own,2.6778770449241365,unskilled - resident,2.2069143297873945,none,yes
0,0 <= ... < 200 DM,36.8666831181374,critical account/ other credits existing (not at this bank),radio/television,4791.7416042216,... < 100 DM,4 <= ... < 7 years,3.1467900338818007,male : single,none,5.107907011990648,if not A121 : building society savings agreement/ life insurance,58.56266771292904,none,own,5.854944088675219,unskilled - resident,-0.11840494745144015,none,yes
0,>= 200 DM / salary assignments for at least 1 year,47.52629947098063,critical account/ other credits existing (not at this bank),car (new),7629.5152808418425,... < 100 DM,1 <= ... < 4 years,6.329888890376255,male : single,none,0.8340122326718651,if not A121 : building society savings agreement/ life insurance,46.149553578271025,none,own,2.2048456214378236,management/ self-employed/ highly qualified employee/ officer,-0.2904559417734456,none,yes
1,0 <= ... < 200 DM,48.353024842744894,existing credits paid back duly till now,radio/television,9961.690966216964,... < 100 DM,... < 1 year ,2.8554847991024106,male : single,none,3.240744787862716,"if not A121/A122 : car or other, not in attribute 6",26.902174567407645,stores,for free,3.923681718787199,management/ self-employed/ highly qualified employee/ officer,-2.7434029727988727,none,yes
0,no checking account,12.5919879793742,critical account/ other credits existing (not at this bank),car (new),4671.848761345659,unknown/ no savings account,4 <= ... < 7 years,6.14503487393946,male : single,none,4.884444124073199,real estate,19.477157585653924,bank,own,-0.480658731677424,unskilled - resident,-1.5025612670453734,"yes, registered under the customers name ",yes
0,< 0 DM,9.25617083735742,existing credits paid back duly till now,car (new),1285.6771662153865,... < 100 DM,.. >= 7 years,2.4999965275029767,male : single,none,1.87815389058413,"if not A121/A122 : car or other, not in attribute 6",43.68100460765346,bank,own,0.9158278967272264,skilled employee / official,1.223918482888756,none,yes
0,no checking account,14.486556435042836,existing credits paid back duly till now,radio/television,2512.6850707355334,.. >= 1000 DM ,1 <= ... < 4 years,1.9851988471991495,male : single,none,3.1172353752681,if not A121 : building society savings agreement/ life insurance,46.35513889975082,none,own,2.239130412251085,unskilled - resident,2.9604675374453273,none,yes
0,0 <= ... < 200 DM,21.65599096742822,critical account/ other credits existing (not at this bank),business,2743.0692976103824,... < 100 DM,1 <= ... < 4 years,2.3877619030800923,female : divorced/separated/married,none,2.3030815915305323,real estate,31.62361628589784,none,for free,2.794656616525728,skilled employee / official,-0.12070298484440212,none,yes
0,< 0 DM,9.454700428328369,existing credits paid back duly till now,car (used),672.1069632536438,100 <= ... < 500 DM,... < 1 year ,0.019555699922449432,female : divorced/separated/married,none,5.100507486067398,"if not A121/A122 : car or other, not in attribute 6",53.11326024094575,bank,own,-0.5327773602223216,skilled employee / official,4.1410872014380296,none,yes
1,< 0 DM,32.932277190167724,existing credits paid back duly till now,radio/television,3799.831195690023,... < 100 DM,4 <= ... < 7 years,2.219958500472794,male : married/widowed,none,5.123598305463217,"if not A121/A122 : car or other, not in attribute 6",44.19228473271068,bank,own,-0.6190349142611993,skilled employee / official,-0.4350008444564537,"yes, registered under the customers name ",yes
1,< 0 DM,25.727656027396378,existing credits paid back duly till now,(vacation - does not exist?),1345.228540876714,... < 100 DM,4 <= ... < 7 years,-1.5253510113474862,female : divorced/separated/married,none,3.878840843596362,"if not A121/A122 : car or other, not in attribute 6",35.55527928226523,none,own,3.976568806205317,management/ self-employed/ highly qualified employee/ officer,1.5239765542402415,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,9.342949553754213,existing credits paid back duly till now,domestic appliances,1039.5077101398674,100 <= ... < 500 DM,.. >= 7 years,3.1306010525537316,female : divorced/separated/married,none,4.951979899631683,real estate,47.81054531245201,none,rent,4.38310162530029,skilled employee / official,-1.1591534406745039,none,yes
1,no checking account,47.877351308342305,critical account/ other credits existing (not at this bank),radio/television,10126.497794823927,500 <= ... < 1000 DM ,... < 1 year ,2.738716119399809,male : married/widowed,co-applicant,8.177024389720568,"if not A121/A122 : car or other, not in attribute 6",44.0204933680338,none,own,4.0242871162438405,skilled employee / official,2.9815234691357118,none,yes
0,< 0 DM,3.894202978592102,delay in paying off in the past,car (used),1538.038582980031,... < 100 DM,... < 1 year ,3.0135563089881785,female : divorced/separated/married,none,3.0319169535356885,"if not A121/A122 : car or other, not in attribute 6",33.00054020817636,none,own,4.6078609665057355,skilled employee / official,5.195021228089136,"yes, registered under the customers name ",yes
0,no checking account,29.331087655288247,critical account/ other credits existing (not at this bank),radio/television,4809.007162747996,... < 100 DM,... < 1 year ,5.870762367058219,female : divorced/separated/married,none,4.969287022623405,unknown / no property,24.51922269580643,none,rent,1.2692388726451929,skilled employee / official,-2.5236339218723955,none,yes
1,no checking account,14.600089189397917,existing credits paid back duly till now,business,729.4658038682054,... < 100 DM,... < 1 year ,4.026751625431725,male : single,none,4.408030148643308,real estate,37.183338178790976,none,for free,0.3776015115368132,management/ self-employed/ highly qualified employee/ officer,0.30767586273060343,"yes, registered under the customers name ",yes
1,no checking account,9.165310483975414,existing credits paid back duly till now,radio/television,1231.444011438543,500 <= ... < 1000 DM ,1 <= ... < 4 years,5.582058110368271,male : single,none,1.9820680448234937,real estate,24.67249649270474,none,own,3.7019818775569378,skilled employee / official,3.52955969410007,none,yes
0,no checking account,12.464623210819887,existing credits paid back duly till now,(vacation - does not exist?),275.304953175613,unknown/ no savings account,1 <= ... < 4 years,4.522840825459936,male : single,none,3.1121967271624875,real estate,17.243892074498397,none,own,2.4261385637031734,management/ self-employed/ highly qualified employee/ officer,-1.8938910428512026,"yes, registered under the customers name ",yes
0,< 0 DM,50.35482377795539,existing credits paid back duly till now,domestic appliances,5378.639998443065,... < 100 DM,1 <= ... < 4 years,4.652814619786516,male : single,none,2.9876614666153323,real estate,40.65259788686312,none,own,-0.9649105173351828,unskilled - resident,2.133367813942173,"yes, registered under the customers name ",yes
0,no checking account,24.878173357859154,no credits taken/ all credits paid back duly,car (new),5512.60914060317,100 <= ... < 500 DM,1 <= ... < 4 years,4.558483107867125,male : single,none,2.2952279544391234,if not A121 : building society savings agreement/ life insurance,25.075759988979197,none,rent,-1.0672713310378228,unskilled - resident,3.4429444004151413,none,yes
0,>= 200 DM / salary assignments for at least 1 year,27.487869052335583,existing credits paid back duly till now,car (new),3747.649772095713,... < 100 DM,.. >= 7 years,4.737569263807126,male : single,guarantor,3.6516508755576025,unknown / no property,26.086900048702915,none,own,1.9838604027126183,skilled employee / official,1.1564576287136743,none,yes
1,0 <= ... < 200 DM,12.877986317476598,all credits at this bank paid back duly,car (used),685.8079080414713,.. >= 1000 DM ,1 <= ... < 4 years,2.1118787002648016,female : divorced/separated/married,none,3.2764468509486058,if not A121 : building society savings agreement/ life insurance,25.49189461879234,none,rent,0.6454506770320008,skilled employee / official,2.100526141880265,"yes, registered under the customers name ",yes
0,>= 200 DM / salary assignments for at least 1 year,5.655976353594118,no credits taken/ all credits paid back duly,car (new),1495.1309208383382,... < 100 DM,4 <= ... < 7 years,1.9922414161775714,male : single,none,4.174909240296929,real estate,28.942643424650402,none,for free,0.9471400905186049,management/ self-employed/ highly qualified employee/ officer,5.521804772255215,none,yes
1,no checking account,35.406858092930584,critical account/ other credits existing (not at this bank),radio/television,2749.67245167946,... < 100 DM,1 <= ... < 4 years,4.732665867300088,male : single,none,5.726301477408278,"if not A121/A122 : car or other, not in attribute 6",30.894775813889222,stores,for free,3.1450667294203893,skilled employee / official,4.8968531082022935,none,yes
0,no checking account,12.13309163171841,delay in paying off in the past,car (used),707.5941161126492,unknown/ no savings account,1 <= ... < 4 years,1.4234290837453623,male : single,none,2.676557993917506,"if not A121/A122 : car or other, not in attribute 6",39.226088419541576,bank,own,2.5180742899700714,unemployed/ unskilled - non-resident,1.876065573931034,none,yes
0,no checking account,22.605152353399447,existing credits paid back duly till now,education,4351.752088739246,... < 100 DM,4 <= ... < 7 years,1.8099646378493537,male : single,none,2.660009806243555,real estate,46.915838405611,bank,own,3.6597464968368634,skilled employee / official,-0.0647556985984663,none,yes
0,< 0 DM,13.979167869189705,delay in paying off in the past,car (new),698.0298890417452,... < 100 DM,.. >= 7 years,8.468772492395363,female : divorced/separated/married,none,4.270549463306377,unknown / no property,30.104627328721648,none,own,-1.863072212746733,unskilled - resident,-0.839960222147393,none,yes
0,< 0 DM,12.643392753770268,existing credits paid back duly till now,car (used),3645.3808271265875,100 <= ... < 500 DM,.. >= 7 years,0.45920611580911597,male : single,none,5.547782361819731,"if not A121/A122 : car or other, not in attribute 6",33.04756290524478,none,own,2.5067958344424017,unskilled - resident,2.953928300857425,none,yes
1,0 <= ... < 200 DM,31.564700684835323,existing credits paid back duly till now,car (new),4247.478982303857,... < 100 DM,.. >= 7 years,4.838929785706497,male : single,none,-1.2125136365907645,unknown / no property,26.568285112437533,bank,own,3.3893770447944136,skilled employee / official,-1.7435511155819365,none,yes
1,no checking account,23.618697884989682,delay in paying off in the past,domestic appliances,1936.8784916718246,unknown/ no savings account,4 <= ... < 7 years,6.515557901738886,male : single,none,2.3736921221834386,"if not A121/A122 : car or other, not in attribute 6",32.20028582492015,none,own,-2.053171713375368,skilled employee / official,0.49485192401759526,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,26.342494186934637,existing credits paid back duly till now,domestic appliances,2909.9555044103017,... < 100 DM,... < 1 year ,4.2805065618885605,male : single,none,1.3310309240335247,"if not A121/A122 : car or other, not in attribute 6",31.008679498249265,none,own,-0.30979128261994426,unskilled - resident,1.205379541908932,none,yes
0,no checking account,19.50173797746252,existing credits paid back duly till now,business,2655.8742313093203,100 <= ... < 500 DM,... < 1 year ,4.02343283543873,female : divorced/separated/married,none,3.557659434242063,unknown / no property,28.232936830102844,bank,rent,-0.680970324657838,skilled employee / official,-0.006005025437509026,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,21.641292315293605,critical account/ other credits existing (not at this bank),domestic appliances,1028.4575400578578,... < 100 DM,.. >= 7 years,-0.7667774059147234,female : divorced/separated/married,co-applicant,4.820202989879542,real estate,34.13354889862133,none,own,2.0433963421198325,skilled employee / official,1.5596405300382479,"yes, registered under the customers name ",yes
0,no checking account,9.46154938227729,critical account/ other credits existing (not at this bank),business,3399.93493254585,unknown/ no savings account,.. >= 7 years,2.0334056372969327,female : divorced/separated/married,none,4.567812002350947,real estate,38.11505411429998,none,own,5.255707937388127,management/ self-employed/ highly qualified employee/ officer,6.129026636585516,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,8.85591948869352,existing credits paid back duly till now,car (new),5801.585867646994,... < 100 DM,1 <= ... < 4 years,-2.4389485172461054,male : single,none,5.170495062717712,"if not A121/A122 : car or other, not in attribute 6",51.09012933154225,none,own,5.045178809329801,skilled employee / official,0.7568028193069152,none,yes
0,no checking account,23.8660936542036,delay in paying off in the past,radio/television,1521.8222048716425,... < 100 DM,4 <= ... < 7 years,6.939874461882463,female : divorced/separated/married,none,3.1282736047563073,"if not A121/A122 : car or other, not in attribute 6",34.94401913675615,none,own,-0.6285751061465645,unskilled - resident,1.1291887451452207,"yes, registered under the customers name ",yes
