default,account_check_status,duration_in_month,credit_history,purpose,credit_amount,savings,present_emp_since,installment_as_income_perc,personal_status_sex,other_debtors,present_res_since,property,age,other_installment_plans,housing,credits_this_bank,job,people_under_maintenance,telephone,foreign_worker
0,0 <= ... < 200 DM,5.8573849886967535,existing credits paid back duly till now,(vacation - does not exist?),1927.8506302899473,unknown/ no savings account,... < 1 year ,3.9259696317637385,male : single,co-applicant,0.3640092219451301,if not A121 : building society savings agreement/ life insurance,43.81807216383615,none,for free,0.6666694920135429,management/ self-employed/ highly qualified employee/ officer,-2.2057551190207856,"yes, registered under the customers name ",no
0,< 0 DM,29.30126822118257,critical account/ other credits existing (not at this bank),radio/television,5849.090581053729,unknown/ no savings account,1 <= ... < 4 years,0.6130236284639197,female : divorced/separated/married,none,2.673996298201538,unknown / no property,25.504278385283083,bank,own,1.1865073711760725,skilled employee / official,-3.719886726450702,none,yes
0,0 <= ... < 200 DM,22.05476836370668,existing credits paid back duly till now,retraining,7755.754067892868,... < 100 DM,.. >= 7 years,-2.302289144572062,female : divorced/separated/married,none,3.4638911167625377,"if not A121/A122 : car or other, not in attribute 6",25.644575561949928,none,own,6.417201862022489,skilled employee / official,0.1825622538548679,none,yes
0,< 0 DM,23.784869796726717,existing credits paid back duly till now,domestic appliances,6969.791267356,unknown/ no savings account,.. >= 7 years,4.897189228726377,male : single,none,1.5670410826508525,if not A121 : building society savings agreement/ life insurance,33.2590287712839,none,for free,3.6459135785819243,skilled employee / official,8.05396924223897,none,yes
1,< 0 DM,19.07171965431953,delay in paying off in the past,domestic appliances,1282.4424524903147,... < 100 DM,unemployed,4.403837138799588,male : single,none,0.8941023674065445,if not A121 : building society savings agreement/ life insurance,17.761198915400747,bank,own,-2.502514929986959,skilled employee / official,9.37511540329087,"yes, registered under the customers name ",yes
0,no checking account,9.521098085891543,delay in paying off in the past,domestic appliances,1288.005359387018,... < 100 DM,.. >= 7 years,4.330129252390563,female : divorced/separated/married,none,14.68705351902674,"if not A121/A122 : car or other, not in attribute 6",49.44479153621599,stores,rent,-0.5891116963492635,unskilled - resident,-4.643467503208333,none,yes
0,0 <= ... < 200 DM,15.93095804409223,existing credits paid back duly till now,car (new),344.89181428875827,... < 100 DM,.. >= 7 years,0.7621850836106896,male : single,none,-0.053909000716141575,real estate,50.352784531754615,none,own,2.9797252180931943,skilled employee / official,-0.4177919839051294,"yes, registered under the customers name ",yes
0,>= 200 DM / salary assignments for at least 1 year,22.00281760584339,existing credits paid back duly till now,car (used),3502.1965114858394,... < 100 DM,1 <= ... < 4 years,4.709939368365575,male : single,none,-2.827941683125071,real estate,42.20969205119668,bank,for free,-0.4964842202517601,management/ self-employed/ highly qualified employee/ officer,-3.1374310803747942,"yes, registered under the customers name ",yes
0,>= 200 DM / salary assignments for at least 1 year,1.2602249343319016,existing credits paid back duly till now,furniture/equipment,1892.3292633193616,.. >= 1000 DM ,1 <= ... < 4 years,-1.975443708382537,male : single,none,-0.7928858389302902,"if not A121/A122 : car or other, not in attribute 6",35.824048728436516,none,own,-6.468973248482108,skilled employee / official,5.953350964846079,"yes, registered under the customers name ",yes
0,no checking account,20.139532951070514,existing credits paid back duly till now,car (used),2867.2517182945026,500 <= ... < 1000 DM ,... < 1 year ,0.9138454208544666,male : single,none,3.7937286420951457,"if not A121/A122 : car or other, not in attribute 6",30.673420959770066,none,own,0.7870368054436888,unskilled - resident,3.146374189175707,"yes, registered under the customers name ",yes
0,no checking account,15.099095741856987,existing credits paid back duly till now,domestic appliances,1053.5469574097249,100 <= ... < 500 DM,4 <= ... < 7 years,0.2241859011119911,male : single,none,3.18666813046594,real estate,24.688269944026235,none,own,-3.9208506444992377,skilled employee / official,-1.5462773095193398,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,23.513878929740656,critical account/ other credits existing (not at this bank),domestic appliances,1260.981567320936,... < 100 DM,.. >= 7 years,9.204633394608123,male : single,none,5.219186086901254,"if not A121/A122 : car or other, not in attribute 6",38.13300808485506,bank,own,8.465127014254904,skilled employee / official,1.2902923223640759,none,yes
0,0 <= ... < 200 DM,6.714453283102456,critical account/ other credits existing (not at this bank),domestic appliances,7301.970697408908,... < 100 DM,1 <= ... < 4 years,4.533686164109397,female : divorced/separated/married,none,6.706458207106102,unknown / no property,64.61811560826843,none,own,1.7071505510526108,skilled employee / official,-0.9096744856308341,none,yes
0,0 <= ... < 200 DM,39.35395681494538,existing credits paid back duly till now,car (new),905.0593678707567,unknown/ no savings account,1 <= ... < 4 years,6.419973502715493,male : single,none,1.4205587734506815,if not A121 : building society savings agreement/ life insurance,35.09773191572558,none,own,-2.620700226974302,unskilled - resident,7.4569843774995865,none,yes
0,< 0 DM,2.3882912876518945,no credits taken/ all credits paid back duly,domestic appliances,2974.5566332859057,... < 100 DM,1 <= ... < 4 years,5.988845684569801,female : divorced/separated/married,none,3.361761774006182,if not A121 : building society savings agreement/ life insurance,33.21660178474471,bank,own,-1.794529658649815,skilled employee / official,3.1878380600641534,none,yes
1,0 <= ... < 200 DM,21.726292051496976,critical account/ other credits existing (not at this bank),car (used),1140.8296963683035,unknown/ no savings account,unemployed,15.250596992954893,female : divorced/separated/married,none,-1.5042378564423138,"if not A121/A122 : car or other, not in attribute 6",28.449624018549244,none,own,-6.557590351495682,unemployed/ unskilled - non-resident,3.679293683665752,none,yes
0,0 <= ... < 200 DM,12.539803864423453,existing credits paid back duly till now,domestic appliances,1584.2069677909885,500 <= ... < 1000 DM ,1 <= ... < 4 years,-2.836904415640622,male : single,co-applicant,-1.4785719320560466,"if not A121/A122 : car or other, not in attribute 6",15.902950662564546,none,own,-3.397847547122015,management/ self-employed/ highly qualified employee/ officer,-9.66766991213159,none,yes
0,no checking account,23.37344840936764,existing credits paid back duly till now,domestic appliances,3970.3530023292615,... < 100 DM,1 <= ... < 4 years,-0.9535063235084325,male : single,none,0.3291641019989622,"if not A121/A122 : car or other, not in attribute 6",24.623515741728724,none,own,5.065292810162797,skilled employee / official,0.7328452846847566,none,yes
1,>= 200 DM / salary assignments for at least 1 year,23.836949895458265,delay in paying off in the past,domestic appliances,1933.5456668387728,... < 100 DM,unemployed,1.5352996633019047,female : divorced/separated/married,guarantor,-0.7535554183930779,real estate,33.01460115009621,none,own,10.927144581969566,management/ self-employed/ highly qualified employee/ officer,9.332843836236137,none,yes
1,0 <= ... < 200 DM,12.380849218282439,no credits taken/ all credits paid back duly,car (new),945.4031840112468,... < 100 DM,4 <= ... < 7 years,0.5967215104692287,female : divorced/separated/married,none,7.256837955432035,"if not A121/A122 : car or other, not in attribute 6",37.24607508165503,none,own,4.905586052795834,skilled employee / official,7.304516280146737,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,13.784288805928322,existing credits paid back duly till now,business,755.3674783470989,100 <= ... < 500 DM,.. >= 7 years,-0.3103329904148504,male : single,none,3.7544468039155507,real estate,28.428213739082207,none,own,0.6318298455158833,management/ self-employed/ highly qualified employee/ officer,-6.388358343681213,none,yes
1,0 <= ... < 200 DM,22.18006607863688,critical account/ other credits existing (not at this bank),domestic appliances,2063.532479254366,... < 100 DM,1 <= ... < 4 years,1.8013877437785375,male : single,guarantor,5.90666147991252,if not A121 : building society savings agreement/ life insurance,34.294626379968776,none,own,-0.7278375026156665,management/ self-employed/ highly qualified employee/ officer,-0.25370333073437634,none,yes
0,0 <= ... < 200 DM,3.0975769449310073,critical account/ other credits existing (not at this bank),radio/television,1410.008592067024,... < 100 DM,unemployed,-0.8664148611576197,male : single,none,2.157252264097185,if not A121 : building society savings agreement/ life insurance,30.0152209857718,none,rent,-2.825983254305449,skilled employee / official,-3.8060778636748855,"yes, registered under the customers name ",yes
1,0 <= ... < 200 DM,15.888249702721524,existing credits paid back duly till now,car (used),3413.660597873352,500 <= ... < 1000 DM ,1 <= ... < 4 years,3.340169470149653,female : divorced/separated/married,none,4.107230795460586,unknown / no property,21.716372016621925,none,own,10.239063597358962,unskilled - resident,7.844406241451481,"yes, registered under the customers name ",yes
1,< 0 DM,30.69035167088848,existing credits paid back duly till now,domestic appliances,7478.599176603826,100 <= ... < 500 DM,.. >= 7 years,4.2067932857144585,male : single,none,-6.04515761857018,if not A121 : building society savings agreement/ life insurance,50.95649164668341,none,own,0.24500519254250042,skilled employee / official,1.9771131291036341,"yes, registered under the customers name ",no
0,no checking account,18.31636502564174,critical account/ other credits existing (not at this bank),radio/television,2573.952102166759,... < 100 DM,1 <= ... < 4 years,3.924114659054621,female : divorced/separated/married,none,4.452350072181421,real estate,43.63974233992227,none,own,9.462519320250017,skilled employee / official,-2.071182238925744,none,yes
0,no checking account,6.639966454293753,critical account/ other credits existing (not at this bank),(vacation - does not exist?),338.5945083812113,100 <= ... < 500 DM,.. >= 7 years,6.03091380655301,female : divorced/separated/married,none,4.708479320020121,real estate,53.34649482650937,none,for free,7.574078038440244,management/ self-employed/ highly qualified employee/ officer,1.136631774163156,none,yes
0,>= 200 DM / salary assignments for at least 1 year,11.52544669556047,critical account/ other credits existing (not at this bank),furniture/equipment,1964.4648383911358,100 <= ... < 500 DM,... < 1 year ,6.412027413706706,male : single,none,4.5084384005966625,if not A121 : building society savings agreement/ life insurance,22.600392057099512,none,own,-4.963185725385094,unemployed/ unskilled - non-resident,-8.429462116273935,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,22.143304558410172,existing credits paid back duly till now,car (new),572.6698878349681,unknown/ no savings account,.. >= 7 years,2.5063642527044707,female : divorced/separated/married,co-applicant,5.520093196194453,"if not A121/A122 : car or other, not in attribute 6",61.857291886929985,none,own,-0.6638095830371671,skilled employee / official,-3.3398452138263064,"yes, registered under the customers name ",yes
1,0 <= ... < 200 DM,41.2240069668273,critical account/ other credits existing (not at this bank),car (used),9566.718044063371,... < 100 DM,1 <= ... < 4 years,9.48457361053467,male : single,none,-2.9482206181475465,unknown / no property,32.81803020642462,stores,for free,-0.6761804966952893,unskilled - resident,1.1457749033052382,"yes, registered under the customers name ",yes
1,no checking account,36.87753000545543,existing credits paid back duly till now,radio/television,4458.418742920542,... < 100 DM,1 <= ... < 4 years,2.937724465928391,female : divorced/separated/married,none,-3.9921591015641864,"if not A121/A122 : car or other, not in attribute 6",30.31686019121656,bank,own,1.680614543577042,unskilled - resident,4.38270147381329,none,yes
1,no checking account,19.35629107666505,existing credits paid back duly till now,domestic appliances,1643.7991532135925,... < 100 DM,1 <= ... < 4 years,-3.44993901049918,female : divorced/separated/married,none,-0.848216664731853,if not A121 : building society savings agreement/ life insurance,34.331964347588055,none,own,1.758742987544986,skilled employee / official,-5.765256482389363,none,yes
0,< 0 DM,28.425154840239557,delay in paying off in the past,(vacation - does not exist?),3779.531431658429,... < 100 DM,... < 1 year ,-0.009502983064869852,male : single,none,6.259669125091649,if not A121 : building society savings agreement/ life insurance,59.42328472639261,none,own,12.984956381592571,management/ self-employed/ highly qualified employee/ officer,-0.5246212308097173,"yes, registered under the customers name ",yes
1,no checking account,19.715025753846454,existing credits paid back duly till now,radio/television,883.9574452935273,500 <= ... < 1000 DM ,1 <= ... < 4 years,-2.9620119561112626,male : single,none,6.760365660701582,real estate,35.88423307074094,none,own,-3.308911497899035,skilled employee / official,6.038742954075287,"yes, registered under the customers name ",yes
0,no checking account,21.143023967983968,critical account/ other credits existing (not at this bank),car (used),1354.4944500036881,.. >= 1000 DM ,.. >= 7 years,4.069338516605229,male : single,none,-3.471769109527451,"if not A121/A122 : car or other, not in attribute 6",32.53733583725363,bank,rent,2.91587974265756,unskilled - resident,-4.8058132974930885,"yes, registered under the customers name ",yes
1,< 0 DM,9.732937748887625,existing credits paid back duly till now,domestic appliances,5127.735209181676,... < 100 DM,... < 1 year ,1.5127791037866656,male : single,none,0.07560253012714169,"if not A121/A122 : car or other, not in attribute 6",75.59809902418054,none,own,3.4660309698712126,unemployed/ unskilled - non-resident,2.9167313391366925,none,yes
0,no checking account,11.102123873118,existing credits paid back duly till now,car (new),1176.461454968255,... < 100 DM,4 <= ... < 7 years,0.12629720840216874,male : single,none,0.10705725623664275,"if not A121/A122 : car or other, not in attribute 6",66.52961813535926,stores,own,2.9937119821232154,skilled employee / official,1.2638980124240138,"yes, registered under the customers name ",yes
1,no checking account,6.52736320301734,critical account/ other credits existing (not at this bank),car (used),676.4518615218984,unknown/ no savings account,.. >= 7 years,12.043704449602057,male : divorced/separated,none,-0.42922024106726275,real estate,17.089705272714422,none,rent,1.4407223111254321,skilled employee / official,7.8575212814264095,none,yes
0,0 <= ... < 200 DM,24.603711728925,all credits at this bank paid back duly,domestic appliances,3243.436048410222,... < 100 DM,1 <= ... < 4 years,3.1959314963076433,male : single,none,-1.4482033234106089,real estate,41.48669994026376,none,own,-2.1792355772263488,skilled employee / official,0.07945522755344936,none,yes
1,no checking account,30.894662883133186,critical account/ other credits existing (not at this bank),car (used),4597.1271155624045,100 <= ... < 500 DM,1 <= ... < 4 years,4.904393445785338,male : single,none,-2.6882070645605305,"if not A121/A122 : car or other, not in attribute 6",58.012823478471006,none,own,3.4259447784107273,skilled employee / official,0.3135976064997189,"yes, registered under the customers name ",yes
1,0 <= ... < 200 DM,47.281923146869595,existing credits paid back duly till now,car (new),3848.030043083946,... < 100 DM,1 <= ... < 4 years,0.2757060482315872,male : single,none,0.7126588143697843,unknown / no property,37.287748804434706,none,own,3.0455959846974876,skilled employee / official,5.419839012658754,none,yes
1,no checking account,25.46725071545605,existing credits paid back duly till now,(vacation - does not exist?),3913.973383534401,... < 100 DM,4 <= ... < 7 years,0.0034204346759509896,male : single,none,2.345015344900023,if not A121 : building society savings agreement/ life insurance,38.30515676687284,none,own,2.3104023370845144,skilled employee / official,-3.3053946721973784,"yes, registered under the customers name ",yes
0,no checking account,11.845777168968809,existing credits paid back duly till now,car (new),2111.000487248548,... < 100 DM,.. >= 7 years,2.147221996387819,male : single,none,-2.7223773590139624,real estate,24.986730438553263,none,rent,3.2808036156483658,skilled employee / official,0.11646717379656546,none,yes
1,< 0 DM,40.57181727182605,critical account/ other credits existing (not at this bank),car (new),3038.7351739407527,... < 100 DM,4 <= ... < 7 years,4.692028558608904,male : single,none,3.5367859601129354,real estate,26.110120766961096,none,for free,6.650431602544928,skilled employee / official,-0.8229000433620421,none,yes
1,>= 200 DM / salary assignments for at least 1 year,5.421091924176695,all credits at this bank paid back duly,car (used),1508.8419384031322,unknown/ no savings account,1 <= ... < 4 years,-5.425246268457828,female : divorced/separated/married,none,7.234211264567262,unknown / no property,30.627469367953005,none,own,5.747866167657367,skilled employee / official,0.4443527491795991,none,yes
0,no checking account,8.573307178756178,existing credits paid back duly till now,radio/television,1377.08800047671,100 <= ... < 500 DM,4 <= ... < 7 years,0.27877190860186374,male : single,guarantor,-4.20711894965404,"if not A121/A122 : car or other, not in attribute 6",29.133147192602582,none,own,2.2851784539897477,unskilled - resident,4.393625795851352,none,yes
1,< 0 DM,10.421579508561642,all credits at this bank paid back duly,radio/television,947.2938675553714,... < 100 DM,... < 1 year ,4.056288331494019,female : divorced/separated/married,none,3.174216966357842,if not A121 : building society savings agreement/ life insurance,20.442440378141725,none,own,-0.6870334075331117,unskilled - resident,3.2166459403286924,none,yes
0,no checking account,23.979512533119713,existing credits paid back duly till now,radio/television,2765.9396751469353,100 <= ... < 500 DM,1 <= ... < 4 years,3.139403336915484,female : divorced/separated/married,none,8.09902693500309,"if not A121/A122 : car or other, not in attribute 6",27.83656459740992,none,rent,-1.4000210988444777,skilled employee / official,-1.994729234114705,"yes, registered under the customers name ",yes
1,< 0 DM,17.34622840590195,critical account/ other credits existing (not at this bank),car (new),4292.766875796649,... < 100 DM,... < 1 year ,0.7464383506132943,female : divorced/separated/married,none,1.3269264385447628,real estate,41.27316481061246,none,own,0.12147539233033866,skilled employee / official,1.5467968133088497,none,yes
0,< 0 DM,10.350298195195734,existing credits paid back duly till now,car (new),930.7098354668333,... < 100 DM,1 <= ... < 4 years,1.8418592723154399,male : single,none,-0.2946787634336756,"if not A121/A122 : car or other, not in attribute 6",48.76360293122037,none,own,3.009383325365789,skilled employee / official,6.9617664564020965,none,yes
0,0 <= ... < 200 DM,17.629927445254868,critical account/ other credits existing (not at this bank),radio/television,1166.0552234772038,.. >= 1000 DM ,4 <= ... < 7 years,3.292563225708816,female : divorced/separated/married,none,7.653983257225895,"if not A121/A122 : car or other, not in attribute 6",19.04332971481091,none,own,-0.9133310459975803,skilled employee / official,-2.325462795189221,none,yes
0,< 0 DM,27.362339627606982,critical account/ other credits existing (not at this bank),car (used),5118.680906837898,... < 100 DM,... < 1 year ,3.363200094440191,male : divorced/separated,none,2.7751916841138087,unknown / no property,28.162438011788304,none,own,-1.7429327967374064,skilled employee / official,1.5806671215880503,none,yes
1,no checking account,14.575755173107432,existing credits paid back duly till now,business,901.5904131735556,500 <= ... < 1000 DM ,1 <= ... < 4 years,6.4191663302022715,male : single,none,8.417980100822271,if not A121 : building society savings agreement/ life insurance,29.480323084203157,bank,rent,-3.7527947564813484,unskilled - resident,0.22735729224548573,none,yes
0,no checking account,3.79931159587591,existing credits paid back duly till now,car (new),1492.3977455183776,... < 100 DM,... < 1 year ,8.323424819803485,male : single,none,2.715861564508795,unknown / no property,43.55824103432025,bank,own,-4.604711036222124,skilled employee / official,1.747979936652892,"yes, registered under the customers name ",yes
0,< 0 DM,29.80512639227953,existing credits paid back duly till now,domestic appliances,10620.303150153102,... < 100 DM,unemployed,1.8226091058910008,female : divorced/separated/married,none,2.628621388360653,"if not A121/A122 : car or other, not in attribute 6",36.97072845893731,bank,for free,2.0601971849017247,skilled employee / official,-4.522630488997603,none,yes
0,0 <= ... < 200 DM,8.627078918828516,critical account/ other credits existing (not at this bank),radio/television,1932.150651742349,... < 100 DM,1 <= ... < 4 years,2.1753752155385686,male : single,none,5.918762122390121,"if not A121/A122 : car or other, not in attribute 6",43.035381226787784,none,own,-2.87866176828122,skilled employee / official,6.6430514172488175,none,yes
0,no checking account,7.124747758305488,critical account/ other credits existing (not at this bank),car (used),1420.4819614853643,unknown/ no savings account,.. >= 7 years,5.750622694137225,male : single,none,4.281798055384151,real estate,29.55082502713565,none,own,-3.0021027366295687,management/ self-employed/ highly qualified employee/ officer,-2.097407603552733,none,no
0,no checking account,20.487390532284998,existing credits paid back duly till now,car (new),6577.126531509104,unknown/ no savings account,4 <= ... < 7 years,4.443379665643417,female : divorced/separated/married,none,6.083531284009896,if not A121 : building society savings agreement/ life insurance,25.48851207933963,none,own,-0.57560749137721,skilled employee / official,5.104287880614131,"yes, registered under the customers name ",yes
0,< 0 DM,10.663506237196751,delay in paying off in the past,education,1414.1900442847423,... < 100 DM,1 <= ... < 4 years,1.2631982669644577,female : divorced/separated/married,none,-0.19338215146007398,"if not A121/A122 : car or other, not in attribute 6",53.625857124697205,none,own,-4.343669237565735,skilled employee / official,-1.4855064321900446,none,yes
0,no checking account,12.663610169424052,all credits at this bank paid back duly,domestic appliances,3077.547036217619,500 <= ... < 1000 DM ,1 <= ... < 4 years,4.161573907864689,male : single,none,2.1648242671264786,real estate,33.1367108628983,none,own,3.519008753994788,skilled employee / official,-0.5020186075830408,"yes, registered under the customers name ",yes
0,< 0 DM,30.694429129041744,existing credits paid back duly till now,furniture/equipment,3833.0436901275243,... < 100 DM,4 <= ... < 7 years,5.918341364623892,male : single,none,3.7539372815814502,"if not A121/A122 : car or other, not in attribute 6",46.20245922705814,none,for free,3.960892254422749,skilled employee / official,5.852493001861867,"yes, registered under the customers name ",yes
1,no checking account,27.12252597037767,critical account/ other credits existing (not at this bank),domestic appliances,5292.256173291255,unknown/ no savings account,4 <= ... < 7 years,7.166745862634692,male : single,none,6.816592566559139,"if not A121/A122 : car or other, not in attribute 6",52.21550528111533,none,for free,-0.19770807910159416,skilled employee / official,4.975538413911697,"yes, registered under the customers name ",yes
1,no checking account,28.063322266665686,existing credits paid back duly till now,radio/television,1905.1457840745186,... < 100 DM,.. >= 7 years,11.11328362687929,male : single,none,-0.10071677777670285,unknown / no property,65.46769423195494,bank,own,-0.748109230440007,unskilled - resident,1.8346635958559316,none,yes
0,< 0 DM,34.68930762255216,existing credits paid back duly till now,car (new),3331.393166660323,500 <= ... < 1000 DM ,4 <= ... < 7 years,0.5343354453622444,female : divorced/separated/married,none,6.067908192951424,"if not A121/A122 : car or other, not in attribute 6",50.519659019725026,none,for free,3.14971908055631,management/ self-employed/ highly qualified employee/ officer,4.044602199225279,"yes, registered under the customers name ",yes
0,no checking account,10.011031301218416,existing credits paid back duly till now,domestic appliances,926.4879628926085,... < 100 DM,.. >= 7 years,1.0555928373300447,male : single,none,4.865315088681666,real estate,44.51932931901755,none,own,-0.8559803889387161,skilled employee / official,-0.15421112102559986,"yes, registered under the customers name ",yes
0,no checking account,20.152461748015703,critical account/ other credits existing (not at this bank),domestic appliances,3096.7575252800784,100 <= ... < 500 DM,... < 1 year ,3.0451107864746407,male : married/widowed,none,-4.267700294531785,if not A121 : building society savings agreement/ life insurance,35.83808280977154,none,own,-2.1309356463891804,skilled employee / official,0.9665294891244404,none,yes
0,0 <= ... < 200 DM,41.34959242977097,existing credits paid back duly till now,car (new),3904.0008648881935,100 <= ... < 500 DM,.. >= 7 years,1.6077057258699696,male : single,none,6.833051301922001,"if not A121/A122 : car or other, not in attribute 6",24.909642293744355,none,rent,5.785993912745162,skilled employee / official,-1.6464975698552764,"yes, registered under the customers name ",yes
0,< 0 DM,23.3819772830004,existing credits paid back duly till now,car (new),3016.2185641028077,... < 100 DM,1 <= ... < 4 years,-0.5970516784405446,male : single,none,10.936372323190925,if not A121 : building society savings agreement/ life insurance,30.876436280091713,stores,own,4.536750954851149,skilled employee / official,4.616259797201039,none,no
0,< 0 DM,7.216229553317188,no credits taken/ all credits paid back duly,domestic appliances,1369.2998227175265,... < 100 DM,1 <= ... < 4 years,-3.942248012924286,male : single,none,8.007335878197631,real estate,62.45421695109433,stores,own,3.406200009375678,skilled employee / official,-1.7736533246694095,none,yes
0,no checking account,11.104564732478002,existing credits paid back duly till now,car (new),624.8222553291826,... < 100 DM,... < 1 year ,4.370717784116016,male : single,co-applicant,6.707939068905877,real estate,32.49189379451752,none,rent,4.702578485576371,skilled employee / official,6.9406253797514115,"yes, registered under the customers name ",yes
0,< 0 DM,12.969987165084886,all credits at this bank paid back duly,domestic appliances,1205.1622550492848,unknown/ no savings account,1 <= ... < 4 years,0.9265773618083499,female : divorced/separated/married,none,4.341485526410352,real estate,25.1700617741422,none,for free,-6.909114901469452,skilled employee / official,-0.26333667327929744,none,yes
0,0 <= ... < 200 DM,12.706293433814844,existing credits paid back duly till now,radio/television,708.6439303076035,unknown/ no savings account,... < 1 year ,4.3439739229905,female : divorced/separated/married,none,-4.64601967895404,"if not A121/A122 : car or other, not in attribute 6",43.08410448885836,none,own,7.415342187172429,skilled employee / official,1.0820342560653373,none,yes
0,< 0 DM,19.662447711066534,existing credits paid back duly till now,radio/television,2981.1302353028605,unknown/ no savings account,.. >= 7 years,0.8238258332045865,female : divorced/separated/married,none,-3.3764818046700995,"if not A121/A122 : car or other, not in attribute 6",27.23007229287009,none,own,3.5682484663349685,skilled employee / official,5.034912082617337,"yes, registered under the customers name ",yes
0,< 0 DM,15.361959126511497,existing credits paid back duly till now,car (new),4653.396412018782,... < 100 DM,4 <= ... < 7 years,-1.3986333833773656,female : divorced/separated/married,none,3.020328175471034,real estate,27.242618991130634,none,rent,5.04312553602294,skilled employee / official,1.095457684758328,"yes, registered under the customers name ",yes
0,>= 200 DM / salary assignments for at least 1 year,36.91291332055562,delay in paying off in the past,radio/television,2615.0958038167705,... < 100 DM,1 <= ... < 4 years,4.937193441507591,female : divorced/separated/married,none,-0.36791523091992007,real estate,28.67519131280219,none,rent,3.5486471164654505,unskilled - resident,-0.1916332571412409,"yes, registered under the customers name ",yes
1,no checking account,58.06989615013568,existing credits paid back duly till now,business,10963.914856936297,... < 100 DM,1 <= ... < 4 years,1.6036861072259838,female : divorced/separated/married,none,-1.6583051133094053,real estate,28.588936211915968,none,rent,2.195699298720625,skilled employee / official,0.8799062087661141,none,yes
1,no checking account,19.50737844512668,critical account/ other credits existing (not at this bank),car (new),7862.693410831065,... < 100 DM,... < 1 year ,6.317127885283732,male : single,none,3.7490132641252987,if not A121 : building society savings agreement/ life insurance,60.80055593670007,none,own,-0.10123684944821831,unskilled - resident,4.5752734142303355,none,yes
1,no checking account,5.587026597764719,existing credits paid back duly till now,car (new),1480.2381614824646,... < 100 DM,1 <= ... < 4 years,12.743455065670501,male : single,none,4.462341151445153,if not A121 : building society savings agreement/ life insurance,19.326501266801863,none,rent,2.468577507544822,management/ self-employed/ highly qualified employee/ officer,-1.6514088885468219,none,yes
0,no checking account,22.850466553803294,all credits at this bank paid back duly,domestic appliances,3151.2647510342995,unknown/ no savings account,... < 1 year ,5.109158124843387,male : single,none,-4.811030187048589,"if not A121/A122 : car or other, not in attribute 6",25.61967407477554,none,own,-0.24699163561820847,unskilled - resident,0.49505197090694086,"yes, registered under the customers name ",yes
1,no checking account,30.146231992651987,existing credits paid back duly till now,car (new),4207.80178951548,100 <= ... < 500 DM,1 <= ... < 4 years,5.940327068256519,female : divorced/separated/married,none,0.20448951887846079,real estate,30.649852018727984,none,own,4.47150440026045,skilled employee / official,1.0411469093499015,none,yes
0,< 0 DM,6.637171944146054,critical account/ other credits existing (not at this bank),car (new),2502.508926270916,... < 100 DM,.. >= 7 years,-2.3102453154693015,female : divorced/separated/married,none,10.039482732481261,if not A121 : building society savings agreement/ life insurance,53.81859132888259,none,own,-5.3458265782088015,unskilled - resident,4.458340782110625,none,yes
0,no checking account,13.262420014361362,critical account/ other credits existing (not at this bank),domestic appliances,2136.263486672407,.. >= 1000 DM ,unemployed,-2.147629762145498,male : married/widowed,none,-3.3011535208854985,real estate,31.15601463230272,none,own,-1.166303447177111,unskilled - resident,0.6006185045142538,none,yes
0,0 <= ... < 200 DM,22.823414483552934,delay in paying off in the past,domestic appliances,866.3460221676859,... < 100 DM,.. >= 7 years,10.331317787093335,male : single,none,5.479044748659826,if not A121 : building society savings agreement/ life insurance,30.63103522101679,none,own,9.179292993906586,skilled employee / official,8.233196377974888,none,yes
0,no checking account,1.083664649025566,existing credits paid back duly till now,car (new),1545.3080394751573,unknown/ no savings account,.. >= 7 years,-1.6939191197332146,male : divorced/separated,none,-0.9389230461959757,"if not A121/A122 : car or other, not in attribute 6",46.91729972526166,none,own,0.49567814571043023,skilled employee / official,1.3738456891396196,"yes, registered under the customers name ",yes
1,no checking account,21.383414239728815,existing credits paid back duly till now,education,1819.8298966781683,... < 100 DM,1 <= ... < 4 years,-0.1757762858745684,male : single,none,4.183175039399811,unknown / no property,32.39833807916151,none,own,0.04526510774608794,skilled employee / official,1.0492654463788802,"yes, registered under the customers name ",yes
1,no checking account,-2.5891561189546195,critical account/ other credits existing (not at this bank),car (new),14555.106341365305,... < 100 DM,4 <= ... < 7 years,0.8436043151337881,male : single,none,6.389310028811469,"if not A121/A122 : car or other, not in attribute 6",23.817390748835816,bank,own,-2.530323733400305,management/ self-employed/ highly qualified employee/ officer,0.31587151352907306,none,yes
1,no checking account,20.34933631782037,no credits taken/ all credits paid back duly,car (new),2769.282148144554,... < 100 DM,.. >= 7 years,3.6392303464904465,female : divorced/separated/married,none,4.965127067940086,if not A121 : building society savings agreement/ life insurance,61.90443204017748,none,own,3.3433826915432956,management/ self-employed/ highly qualified employee/ officer,-4.266565714632041,none,yes
0,< 0 DM,7.750342352561748,delay in paying off in the past,domestic appliances,1293.472762858661,100 <= ... < 500 DM,.. >= 7 years,0.38997397422683333,male : single,guarantor,5.6366384088555055,"if not A121/A122 : car or other, not in attribute 6",34.68505683104249,none,own,-0.9450595605687795,skilled employee / official,-3.14690738703474,"yes, registered under the customers name ",yes
